-43.176928,-22.9220115,4,Botafogo
-43.1774062,-22.9235834,4,Botafogo
-43.1770506,-22.9235696,4,Botafogo
-43.1731026,-22.9254268,4,Botafogo
-43.1729114,-22.9254291,4,Botafogo
-43.1737825,-22.9277709,4,Botafogo
-43.1784866,-22.9259239,4,Botafogo
-43.1793384,-22.9268376,4,Botafogo
-43.1793422,-22.9271878,4,Botafogo
-43.1786487,-22.9250419,4,Botafogo
-43.1793514,-22.9314037,4,Botafogo
-43.1794447,-22.9314331,4,Botafogo
-43.1793394,-22.9315096,4,Botafogo
-43.179339,-22.9282786,4,Botafogo
-43.1793815,-22.9291758,4,Botafogo
-43.1824425,-22.9317279,4,Botafogo
-43.1821891,-22.932348,4,Botafogo
-43.1824766,-22.9314096,4,Botafogo
-43.180889,-22.9312382,4,Botafogo
-43.1788834,-22.9328757,4,Botafogo
-43.1787721,-22.9337382,4,Botafogo
-43.177876,-22.9327673,4,Botafogo
-43.1791728,-22.9306796,4,Botafogo
-43.1795066,-22.9307956,4,Botafogo
-43.1836762,-22.9328495,4,Botafogo
-43.1817724,-22.9322052,4,Botafogo
-43.1773009,-22.9329353,4,Botafogo
-43.1775474,-22.9324718,4,Botafogo
-43.1746214,-22.9331917,4,Botafogo
-43.1775589,-22.9322863,4,Botafogo
-43.1775903,-22.9329041,4,Botafogo
-43.1773626,-22.933353,4,Botafogo
-43.1750833,-22.9350291,4,Botafogo
-43.1749468,-22.9349304,4,Botafogo
-43.1751772,-22.9348517,4,Botafogo
-43.1745635,-22.932126,4,Botafogo
-43.1759642,-22.9311577,4,Botafogo
-43.1766461,-22.9312252,4,Botafogo
-43.174417,-22.9301829,4,Botafogo
-43.1813083,-22.9333241,4,Botafogo
-43.1809111,-22.9332466,4,Botafogo
-43.185601,-22.9333906,4,Botafogo
-43.1863559,-22.9337744,4,Botafogo
-43.1865196,-22.9315606,4,Botafogo
-43.1876096,-22.9345609,4,Botafogo
-43.1873915,-22.9346075,4,Botafogo
-43.1887087,-22.9351929,4,Botafogo
-43.18405,-22.9357909,4,Botafogo
-43.1848231,-22.9361712,4,Botafogo
-43.1837572,-22.9369253,4,Botafogo
-43.18068,-22.9360567,4,Botafogo
-43.1807858,-22.9361023,4,Botafogo
-43.1797344,-22.9355901,4,Botafogo
-43.1811665,-22.93557,4,Botafogo
-43.1807668,-22.9360321,4,Botafogo
-43.1836654,-22.9369101,4,Botafogo
-43.1842408,-22.9493,4,Botafogo
-43.1841357,-22.9513156,4,Botafogo
-43.1849178,-22.949369,4,Botafogo
-43.1841918,-22.9460738,4,Botafogo
