-43.197349,-22.9037984,0.03692348078665354
-43.2308348,-22.8794066,0.002781996263884086
-43.2193786,-22.879452,0.008395861904304353
-43.2146069,-22.8920506,0.011263402580501777
-43.2002242,-22.9013681,0.015082673468605834
-43.2189126,-22.8788643,0.0
-43.231008,-22.8784981,0.0
-43.2293389,-22.8820498,0.0008888622997077679
-43.2041151,-22.9003999,0.024753271436724785
-43.2195993,-22.8785463,0.0
-43.2279544,-22.8800587,0.0007918296533874662
-43.1916842,-22.8987294,0.0071278203369991525
-43.2285476,-22.881777,0.0003244749095588972
-43.2095205,-22.8984223,0.022870829766691428
-43.2147007,-22.8918235,0.004501887416898818
-43.2038641,-22.903518,0.021092807722083644
-43.2119454,-22.8752616,0.0007948917287584839
-43.2094731,-22.9057212,0.003347126866596946
-43.2167669,-22.8878674,0.007565617234528046
-43.23148,-22.879321,0.00604675094765154
-43.1874212,-22.8976124,0.017866582500464967
-43.1888085,-22.8982373,0.0
-43.1954245,-22.8952247,0.0
-43.2046761,-22.9039082,0.004654494282467482
-43.1952557,-22.8963611,0.013562556501617721
-43.2179611,-22.8785271,0.0014564279953296435
-43.1989305,-22.8973598,0.0
-43.1990603,-22.8973674,0.03934814594859187
-43.1959517,-22.8930166,0.0
-43.2285285,-22.8825636,0.004351377084407017
-43.2247049,-22.8796411,0.02832104958833412
-43.1948914,-22.902988,0.0
-43.1908649,-22.896937,0.005759282279508581
-43.2295642,-22.8826161,0.0009982941648458193
-43.1967115,-22.8964876,0.001253766301426677
-43.2054801,-22.9054211,0.008173482785438065
-43.1819761,-22.8972475,0.0018520372903617893
-43.2222342,-22.8770204,2.5373310023164583e-05
-43.2100986,-22.8984674,0.009452587803793109
-43.2187125,-22.8791699,0.0022606371362933497
-43.2223017,-22.8886853,0.007898995646744188
-43.1999178,-22.9015221,0.0
-43.1912886,-22.895111,0.002919348572428216
-43.2288525,-22.88282,0.0010954961265493134
-43.2330291,-22.8867906,0.004743145150723701
-43.2134457,-22.8751651,0.004747512687694901
-43.1978728,-22.8991901,0.0
-43.2178227,-22.8782472,0.01055313399894596
-43.2027569,-22.8971368,0.045793947266934094
-43.2081652,-22.9050607,0.0004582449631268004
-43.19971,-22.8963372,0.0
-43.2054506,-22.9056127,0.0069757451247938985
-43.1925841,-22.8958142,0.0
-43.23267,-22.8869005,0.0
-43.1930787,-22.8973362,0.0428024884642736
-43.2158553,-22.878394,0.0207168557545476
-43.2019585,-22.8989587,0.007915134336822581
-43.2268009,-22.8809792,0.005730867103059871
-43.2286256,-22.8819541,0.00012539683926202208
-43.2275399,-22.8847192,0.022059396284376854
-43.2029636,-22.903455,0.008324770881090269
-43.202314,-22.9045245,0.0
-43.1936023,-22.895015,0.010716703478591338
-43.1979062,-22.8992869,0.0
-43.2173693,-22.8889757,0.0
-43.214732,-22.8917564,5.692356519131268e-05
-43.2312182,-22.8839461,0.0015985185314593686
-43.2061211,-22.9036802,0.022073853415450668
-43.196445,-22.8950344,0.020583944739985628
-43.2188006,-22.8785457,0.0018809525889303316
-43.1940003,-22.8951197,0.005757138661288698
-43.2171264,-22.8791404,0.03521690644444638
-43.2304521,-22.8805708,0.01570816113207426
-43.2164592,-22.8774045,0.020122142803635796
-43.1851574,-22.8968834,0.007337438698832749
-43.228063,-22.8848601,0.0046780549846560816
-43.1994505,-22.9021986,0.005863044338642908
-43.1990706,-22.8974697,0.006539040990921595
-43.1884153,-22.8944477,0.0481309667442947
-43.1993798,-22.8977857,0.008166691621617811
-43.1894968,-22.8972249,0.019572056015257498
-43.2047211,-22.9056354,0.0043770723406303105
-43.2168755,-22.8793415,0.0008487580180699557
-43.1989476,-22.9041839,0.036620549061947096
-43.216962,-22.8793954,0.03687657049350255
-43.2296026,-22.8821715,0.002767953485976563
-43.1936759,-22.8994123,0.002624889719691477
-43.1997206,-22.9017036,0.0
-43.2287376,-22.8797461,0.002577355971150573
-43.2018923,-22.8995926,0.021386969659018845
-43.2260486,-22.8849775,0.04304730529082165
-43.1901007,-22.8945605,0.0074761818887283055
-43.2215419,-22.879271,0.0004855869200170875
-43.1931212,-22.8948913,0.006751487224229425
-43.2018578,-22.9040665,0.0
-43.1979135,-22.8988976,0.011546444175075218
-43.2139423,-22.8941842,0.0009221285830504824
-43.2294792,-22.8791272,0.005280643367312771
-43.2278322,-22.8807913,0.0016090233086939964
-43.1931648,-22.8973459,0.03033107159854458
-43.2298626,-22.878807,0.0
-43.1851048,-22.896283,0.010783410492218202
-43.1866868,-22.8957314,0.02607194857080068
-43.1843332,-22.8978564,3.494029576960369e-05
-43.228171,-22.8822291,0.0019460947494857068
-43.2233463,-22.8797955,0.00625389698685704
-43.2040821,-22.9060313,0.015979845762297697
-43.2014161,-22.8965914,0.03456887098977871
-43.2020936,-22.901318,0.0
-43.2206413,-22.8887829,0.009001070809143774
-43.199122,-22.9036242,0.013376192627243594
-43.1917244,-22.8937953,0.0
-43.2003821,-22.8975455,0.017177830137197727
-43.2016687,-22.8988731,0.008508880281691854
-43.2094279,-22.9065492,0.0032700173616206085
-43.2267231,-22.8776158,0.00027617392114557583
-43.2189575,-22.879639,0.011273195260931188
-43.205519,-22.9059609,0.0
-43.2162371,-22.8772996,0.0031883019889763367
-43.2185827,-22.8807383,0.0031883019889763367
-43.224788,-22.8804257,0.033107262027781574
-43.223695,-22.8766015,0.017174637686338312
-43.1924465,-22.8978782,0.0
-43.2034644,-22.9044705,0.004155064544953063
-43.2193083,-22.8886841,0.04043521314771565
-43.1992831,-22.8950008,0.08491731593985177
-43.2078785,-22.9053073,0.0030597583631643385
-43.2295354,-22.8834802,0.0038215948498004034
-43.2253781,-22.8800896,0.03147905811011479
-43.2030628,-22.8965313,0.05099466148612122
-43.2165496,-22.8846611,0.0
